,Methanobrevibacter_ruminantium - crispr_IIIA - cas_IIIA,NODE_441_length_11207_cov_53.7 - cas_IIIA,NODE_252_length_10937_cov_36.7 - cas_IIIA,NODE_224_length_10936_cov_20.4 - cas_IIIA,NODE_109_length_11227_cov_38.7 - cas_IIIA,NODE_213_length_10190_cov_204.0 - cas_IIIA,NODE_113_length_31406_cov_40.0 - cas_IIIA,NODE_247_length_27833_cov_540.2 - cas_IIIA,NODE_5584_length_9862_cov_50.174553 - cas_IIIA,NODE_391_length_11715_cov_65.8 - cas_IIIA,NODE_131_length_11337_cov_55.4 - cas_IIIA,NODE_86_length_9544_cov_55.9 - cas_IIIA,NODE_440_length_10143_cov_93.9 - cas_IIIA,NODE_992_length_10196_cov_30.6 - cas_IIIA,NODE_583_length_11301_cov_480.6 - cas_IIIA,NODE_2558_length_10306_cov_42.2 - cas_IIIA,NODE_329_length_7548_cov_63.1 - cas_IIIA,NODE_606_length_9909_cov_18.8 - cas_IIIA,NODE_623_length_10501_cov_287.1 - cas_IIIA,NODE_77_length_9251_cov_21.3 - cas_IIIA,NODE_111_length_9770_cov_61.4 - cas_IIIA,NODE_1098_length_6515_cov_21.1 - cas_IIIA,NODE_312_length_8963_cov_71.5 - cas_IIIA,NODE_476_length_8534_cov_80.1 - cas_IIIA,NODE_225_length_8853_cov_70.7 - cas_IIIA,NODE_139_length_10867_cov_134.2 - cas_IIIA,NODE_390_length_8929_cov_55.4 - cas_IIIA,NODE_298_length_9895_cov_38.9 - cas_IIIA,NODE_300_length_9474_cov_21.1 - cas_IIIA,NODE_171_length_9543_cov_31.7 - cas_IIIA,NODE_143_length_9720_cov_156.8 - cas_IIIA,NODE_450_length_9718_cov_62.9 - cas_IIIA,NODE_244_length_9704_cov_53.9 - cas_IIIA,NODE_799_length_10197_cov_85.7 - cas_IIIA,NODE_124_length_10570_cov_209.1 - cas_IIIA,NODE_251_length_9660_cov_38.8 - cas_IIIA,NODE_126_length_10010_cov_158.4 - cas_IIIA,NODE_308_length_10215_cov_401.5 - cas_IIIA,NODE_515_length_9524_cov_28.4 - cas_IIIA,NODE_636_length_10125_cov_375.7 - cas_IIIA,NODE_580_length_10299_cov_191.8 - cas_IIIA,NODE_219_length_8853_cov_26.0 - cas_IIIA,NODE_98_length_14580_cov_111.8 - cas_IIIA,NODE_253_length_12202_cov_341.5 - cas_IIIA,NODE_318_length_12640_cov_31.7 - cas_IIIA,NODE_31_length_49890_cov_73.4 - cas_IIIA,NODE_941_length_11292_cov_60.4 - cas_IIIA,NODE_788_length_6824_cov_14.7 - cas_IIIA,NODE_1008_length_10319_cov_114.6 - cas_IIIA,NODE_184_length_9383_cov_88.1 - cas_IIIA,NODE_9_length_20091_cov_94.2 - cas_IIIA,NODE_1686_length_4947_cov_8.4 - cas_IIIA,NODE_560_length_3426_cov_73.7 - cas_IIIA,NODE_847_length_4371_cov_11.2 - cas_IIIA,NODE_244_length_3495_cov_56.2 - cas_IIIA,NODE_393_length_3725_cov_26.7 - cas_IIIA,NODE_387_length_4051_cov_42.2 - cas_IIIA,NODE_1014_length_4102_cov_21.7 - cas_IIIA,NODE_143_length_4087_cov_43.5 - cas_IIIA,NODE_357_length_6705_cov_41.8 - cas_IIIA,NODE_480_length_5186_cov_56.3 - cas_IIIA,NODE_277_length_5636_cov_24.7 - cas_IIIA,NODE_382_length_4243_cov_88.1 - cas_IIIA,NODE_399_length_4603_cov_21.2 - cas_IIIA,NODE_728_length_5401_cov_18.2 - cas_IIIA,NODE_478_length_6261_cov_30.9 - cas_IIIA,NODE_360_length_5511_cov_62.5 - cas_IIIA,NODE_2243_length_4074_cov_86.1 - cas_IIIA,NODE_1083_length_1701_cov_11.7 - cas_IIIA,NODE_19375_length_4322_cov_8.850648 - cas_IIIA,NODE_304_length_4326_cov_39.6 - cas_IIIA,NODE_226_length_5204_cov_103.8 - cas_IIIA,NODE_5303_length_1762_cov_16.9 - cas_IIIA,NODE_883_length_1999_cov_11.2 - cas_IIIA,NODE_2879_length_3504_cov_14.6 - cas_IIIA,NODE_2165_length_3264_cov_176.2 - cas_IIIA,NODE_843_length_2448_cov_12.6 - cas_IIIA,NODE_5926_length_1852_cov_22.2 - cas_IIIA,NODE_3910_length_2888_cov_19.0 - cas_IIIA,NODE_1050_length_1644_cov_11.1 - cas_IIIA,NODE_65759_length_1674_cov_2.889167 - cas_IIIA,NODE_5098_length_1495_cov_8.8 - cas_IIIA,NODE_4543_length_1920_cov_11.0 - cas_IIIA,NODE_976_length_4299_cov_14.0 - cas_IIIA,NODE_2752_length_2355_cov_21.4 - cas_IIIA,NODE_864_length_7178_cov_22.4 - cas_IIIA,NODE_262_length_5136_cov_35.1 - cas_IIIA,NODE_1129_length_8815_cov_155.5 - cas_IIIA,NODE_414_length_4202_cov_14.4 - cas_IIIA,NODE_625_length_9668_cov_49.0 - cas_IIIA,NODE_106_length_11912_cov_265.3 - cas_IIIA,NODE_260_length_5978_cov_61.9 - cas_IIIA,NODE_2753_length_7411_cov_30.3 - cas_IIIA,NODE_185_length_3780_cov_45.7 - cas_IIIA,NODE_2830_length_3779_cov_72.3 - cas_IIIA,NODE_23_length_7843_cov_174.2 - cas_IIIA,NODE_376_length_4138_cov_18.6 - cas_IIIA,NODE_120_length_4989_cov_56.2 - cas_IIIA,NODE_710_length_5787_cov_14.4 - cas_IIIA,NODE_437_length_3540_cov_14.0 - cas_IIIA,NODE_660_length_7032_cov_28.9 - cas_IIIA,NODE_1589_length_2107_cov_15.6 - cas_IIIA,NODE_517_length_9170_cov_18.2 - cas_IIIA,NODE_1626_length_4649_cov_32.5 - cas_IIIA,NODE_518_length_8223_cov_34.8 - cas_IIIA,NODE_316_length_7854_cov_28.4 - cas_IIIA,NODE_504_length_8550_cov_73.1 - cas_IIIA,NODE_224_length_6186_cov_18.6 - cas_IIIA,NODE_284_length_9556_cov_35.4 - cas_IIIA,NODE_182_length_9375_cov_112.5 - cas_IIIA,NODE_332_length_9177_cov_87.1 - cas_IIIA,NODE_4211_length_2243_cov_10.0 - cas_IIIA,NODE_1209_length_2662_cov_9.8 - cas_IIIA,NODE_216_length_5383_cov_40.0 - cas_IIIA,NODE_170_length_9647_cov_41.6 - cas_IIIA,NODE_104_length_9487_cov_39.8 - cas_IIIA,NODE_308_length_9174_cov_30.8 - cas_IIIA,NODE_85_length_9449_cov_26.8 - cas_IIIA,NODE_314_length_9037_cov_30.4 - cas_IIIA,NODE_211_length_9715_cov_85.1 - cas_IIIA,NODE_129_length_9591_cov_44.5 - cas_IIIA,NODE_93_length_9540_cov_48.5 - cas_IIIA,NODE_83_length_9510_cov_27.9 - cas_IIIA,NODE_119_length_9483_cov_38.0 - cas_IIIA,NODE_129_length_9554_cov_13.2 - cas_IIIA,NODE_127_length_11809_cov_64.4 - cas_IIIA,NODE_234_length_9518_cov_70.7 - cas_IIIA,NODE_61_length_9235_cov_105.3 - cas_IIIA,NODE_431_length_9825_cov_76.1 - cas_IIIA,NODE_118_length_8447_cov_21.3 - cas_IIIA,NODE_960_length_5088_cov_15.4 - cas_IIIA,NODE_180_length_8114_cov_27.3 - cas_IIIA,NODE_299_length_5345_cov_30.5 - cas_IIIA,NODE_841_length_2698_cov_13.6 - cas_IIIA,NODE_2169_length_5219_cov_31.9 - cas_IIIA,NODE_283_length_5544_cov_27.5 - cas_IIIA,NODE_3757_length_2884_cov_21.7 - cas_IIIA,NODE_876_length_5671_cov_9.1 - cas_IIIA,NODE_293_length_10022_cov_80.8 - cas_IIIA,NODE_2397_length_6075_cov_29.4 - cas_IIIA,NODE_2272_length_6471_cov_24.3 - cas_IIIA,NODE_1157_length_5129_cov_10.1 - cas_IIIA,NODE_2153_length_10527_cov_385.2 - cas_IIIA,NODE_659_length_11216_cov_111.5 - cas_IIIA,NODE_515_length_9704_cov_233.4 - cas_IIIA,NODE_1453_length_11351_cov_795.3 - cas_IIIA,NODE_1289_length_5723_cov_87.5 - cas_IIIA,NODE_876_length_9438_cov_153.8 - cas_IIIA,NODE_121_length_9577_cov_209.9 - cas_IIIA,NODE_524_length_6473_cov_50.9 - cas_IIIA,NODE_1542_length_4738_cov_11.0 - cas_IIIA,NODE_204_length_8255_cov_23.5 - cas_IIIA,NODE_94_length_18775_cov_74.2 - cas_IIIA,NODE_92_length_18826_cov_192.1 - cas_IIIA,NODE_66_length_19771_cov_65.5 - cas_IIIA,NODE_210_length_11000_cov_17.5 - cas_IIIA,NODE_120_length_10946_cov_40.3 - cas_IIIA,NODE_274_length_10676_cov_94.2 - cas_IIIA,NODE_189_length_7526_cov_20.8 - cas_IIIA,NODE_212_length_8084_cov_38.2 - cas_IIIA,NODE_887_length_7738_cov_10.0 - cas_IIIA,NODE_1465_length_4920_cov_11.6 - cas_IIIA,NODE_114_length_30682_cov_79.9 - cas_IIIA,NODE_79_length_30892_cov_300.7 - cas_IIIA,NODE_71_length_17554_cov_56.9 - cas_IIIA,NODE_30_length_30469_cov_140.8 - cas_IIIA,NODE_10_length_46737_cov_36.8 - cas_IIIA,NODE_25_length_54800_cov_248.5 - cas_IIIA
NODE_251_length_9660_cov_38.8 - cas_IIIA,45.633,67.643,67.675,66.868,67.632,67.599,66.745,67.643,67.493,67.602,67.613,94.403,67.488,67.521,94.448,96.370,95.357,94.448,94.403,96.270,96.325,66.010,92.315,92.315,92.315,92.315,92.315,91.399,99.856,99.934,99.945,99.945,99.945,99.945,99.945,,99.989,99.989,83.512,67.588,67.588,67.402,67.532,67.412,67.349,67.481,67.632,49.170,83.136,67.599,67.919,85.047,85.105,67.645,89.265,99.700,99.536,99.536,67.008,66.076,69.063,63.473,69.469,77.820,69.085,66.672,64.908,97.418,64.774,63.748,63.892,67.514,65.316,65.238,95.662,95.756,65.012,99.663,66.116,68.168,64.865,66.690,68.379,63.838,99.294,95.213,93.774,65.975,71.642,67.577,76.635,82.703,63.798,64.797,41.787,63.854,99.462,93.608,99.957,99.922,56.195,66.568,83.408,85.445,63.105,63.105,63.105,60.788,67.603,67.610,67.588,65.650,66.008,52.099,82.267,82.267,82.267,82.267,82.267,82.267,82.267,82.267,82.267,82.267,82.267,82.267,82.267,67.577,82.256,80.218,75.060,81.591,75.493,65.783,63.827,64.473,66.488,65.451,67.492,67.479,66.944,54.802,67.614,63.269,63.550,63.543,64.373,63.420,63.423,63.175,71.582,69.085,63.093,63.093,63.093,60.764,60.764,66.843,66.689,69.085,69.130,17.511,82.267,82.267,82.267,82.267,82.267,82.256
NODE_126_length_10010_cov_158.4 - cas_IIIA,45.641,67.643,67.675,66.868,67.632,67.599,66.745,67.643,67.493,67.602,67.613,94.414,67.488,67.521,94.459,96.381,95.371,94.459,94.414,96.281,96.336,66.010,92.326,92.326,92.326,92.326,92.326,91.412,99.867,99.945,99.956,99.956,99.956,99.956,99.956,99.989,,100.000,83.523,67.588,67.588,67.402,67.532,67.412,67.349,67.481,67.632,49.170,83.147,67.599,67.919,85.068,85.136,67.645,89.294,99.727,99.563,99.563,67.008,66.076,69.063,63.473,69.469,77.847,69.085,66.672,64.930,97.444,64.774,63.748,63.892,67.514,65.316,65.238,95.709,95.802,65.095,99.747,66.116,68.168,64.865,66.690,68.379,63.838,99.294,95.228,93.774,65.975,71.668,67.577,76.643,82.703,63.813,64.797,41.787,63.867,99.494,93.608,99.978,99.961,56.195,66.568,83.420,85.471,63.105,63.105,63.105,60.788,67.603,67.610,67.588,65.650,66.008,52.099,82.278,82.278,82.278,82.278,82.278,82.278,82.278,82.278,82.278,82.278,82.278,82.278,82.278,67.577,82.267,80.230,75.082,81.606,75.514,65.829,63.827,64.473,66.488,65.451,67.492,67.479,66.944,54.802,67.614,63.280,63.561,63.554,64.395,63.430,63.435,63.192,71.614,69.085,63.093,63.093,63.093,60.775,60.775,66.843,66.689,69.085,69.151,17.511,82.278,82.278,82.278,82.278,82.278,82.267
NODE_308_length_10215_cov_401.5 - cas_IIIA,45.641,67.643,67.675,66.868,67.632,67.599,66.745,67.643,67.493,67.602,67.613,94.414,67.488,67.521,94.459,96.381,95.371,94.459,94.414,96.281,96.336,66.010,92.326,92.326,92.326,92.326,92.326,91.412,99.867,99.945,99.956,99.956,99.956,99.956,99.956,99.989,100.000,,83.523,67.588,67.588,67.402,67.532,67.412,67.349,67.481,67.632,49.170,83.147,67.599,67.919,85.068,85.136,67.645,89.294,99.727,99.563,99.563,67.008,66.076,69.063,63.473,69.469,77.847,69.085,66.672,64.930,97.444,64.774,63.748,63.892,67.514,65.316,65.238,95.709,95.802,65.095,99.747,66.116,68.168,64.865,66.690,68.379,63.838,99.294,95.228,93.774,65.975,71.668,67.577,76.643,82.703,63.813,64.797,41.787,63.867,99.494,93.608,99.978,99.961,56.195,66.568,83.420,85.471,63.105,63.105,63.105,60.788,67.603,67.610,67.588,65.650,66.008,52.099,82.278,82.278,82.278,82.278,82.278,82.278,82.278,82.278,82.278,82.278,82.278,82.278,82.278,67.577,82.267,80.230,75.082,81.606,75.514,65.829,63.827,64.473,66.488,65.451,67.492,67.479,66.944,54.802,67.614,63.280,63.561,63.554,64.395,63.430,63.435,63.192,71.614,69.085,63.093,63.093,63.093,60.775,60.775,66.843,66.689,69.085,69.151,17.511,82.278,82.278,82.278,82.278,82.278,82.267
NODE_515_length_9524_cov_28.4 - cas_IIIA,45.515,67.792,67.890,66.950,67.847,67.792,66.851,67.825,67.731,67.817,67.817,82.385,67.703,67.747,82.440,82.661,81.886,82.440,82.385,82.627,82.650,66.062,79.022,79.022,79.022,79.022,79.022,78.016,83.545,83.512,83.523,83.523,83.523,83.523,83.523,83.512,83.523,83.523,,67.891,67.891,67.502,67.747,67.670,67.597,67.729,67.902,49.176,84.699,67.814,68.160,100.000,99.752,67.992,75.865,85.076,85.103,85.103,67.398,66.025,69.416,63.730,70.150,76.394,69.544,67.164,63.957,84.751,64.204,63.301,63.506,68.066,65.163,65.086,84.744,84.605,66.172,85.499,65.430,67.565,64.624,65.503,67.671,63.361,81.999,81.825,80.595,66.027,70.296,67.880,65.746,98.881,63.100,64.203,41.627,63.138,84.423,80.408,82.082,85.903,56.232,66.936,100.000,87.487,60.900,60.900,60.900,57.656,67.851,67.847,67.825,64.921,66.158,52.059,75.922,75.922,75.922,75.922,75.922,75.922,75.922,75.922,75.922,75.922,75.922,75.922,75.922,67.814,75.911,74.579,69.660,73.867,74.347,66.378,63.380,64.147,65.798,65.357,67.762,67.542,66.922,55.257,67.796,62.818,63.077,63.059,63.634,62.947,62.952,62.615,71.573,69.544,60.931,60.931,60.920,61.185,61.185,67.223,67.267,69.460,68.746,17.363,75.922,75.922,75.922,75.922,75.922,75.922
NODE_636_length_10125_cov_375.7 - cas_IIIA,44.525,99.062,99.029,98.969,99.062,98.928,98.908,99.029,98.593,99.019,98.996,67.687,98.929,98.974,67.665,68.017,66.723,67.665,67.687,68.017,68.050,98.822,64.942,64.942,64.942,64.942,64.942,63.803,67.599,67.588,67.588,67.588,67.588,67.588,67.588,67.588,67.588,67.588,67.891,,100.000,98.799,98.885,99.130,98.930,98.952,99.408,72.913,68.410,99.564,99.917,67.918,68.126,98.729,59.900,67.937,67.856,67.856,98.852,98.960,64.382,58.772,64.615,72.463,64.569,61.631,62.475,66.460,98.787,99.257,98.606,99.979,58.742,58.819,65.273,65.411,76.166,64.745,98.717,98.584,98.621,98.611,99.797,99.041,61.952,67.492,67.942,98.822,66.076,99.989,54.166,67.974,61.600,98.925,36.382,61.602,64.631,68.221,64.351,66.358,82.513,75.244,67.359,68.256,55.179,55.179,55.179,51.756,99.576,99.497,99.475,99.175,99.265,78.770,69.864,69.864,69.864,69.864,69.864,69.864,69.864,69.864,69.864,69.864,69.864,69.864,69.864,99.475,69.853,69.369,68.025,69.532,72.771,75.153,99.162,98.529,98.693,98.679,99.220,99.055,98.684,80.991,99.375,61.329,61.555,61.548,62.410,61.468,61.323,61.205,66.467,64.569,55.219,55.219,55.219,55.249,55.249,62.223,61.764,64.590,64.582,15.784,69.864,69.864,69.864,69.864,69.864,69.864
NODE_580_length_10299_cov_191.8 - cas_IIIA,44.525,99.062,99.029,98.969,99.062,98.928,98.908,99.029,98.593,99.019,98.996,67.687,98.929,98.974,67.665,68.017,66.723,67.665,67.687,68.017,68.050,98.822,64.942,64.942,64.942,64.942,64.942,63.803,67.599,67.588,67.588,67.588,67.588,67.588,67.588,67.588,67.588,67.588,67.891,100.000,,98.799,98.885,99.130,98.930,98.952,99.408,72.913,68.410,99.564,99.917,67.918,68.126,98.729,59.900,67.937,67.856,67.856,98.852,98.960,64.382,58.772,64.615,72.463,64.569,61.631,62.475,66.460,98.787,99.257,98.606,99.979,58.742,58.819,65.273,65.411,76.166,64.745,98.717,98.584,98.621,98.611,99.797,99.041,61.952,67.492,67.942,98.822,66.076,99.989,54.166,67.974,61.600,98.925,36.382,61.602,64.631,68.221,64.351,66.358,82.513,75.244,67.359,68.256,55.179,55.179,55.179,51.756,99.576,99.497,99.475,99.175,99.265,78.770,69.864,69.864,69.864,69.864,69.864,69.864,69.864,69.864,69.864,69.864,69.864,69.864,69.864,99.475,69.853,69.369,68.025,69.532,72.771,75.153,99.162,98.529,98.693,98.679,99.220,99.055,98.684,80.991,99.375,61.329,61.555,61.548,62.410,61.468,61.323,61.205,66.467,64.569,55.219,55.219,55.219,55.249,55.249,62.223,61.764,64.590,64.582,15.784,69.864,69.864,69.864,69.864,69.864,69.864
NODE_219_length_8853_cov_26.0 - cas_IIIA,43.861,99.179,99.310,99.217,99.191,99.298,99.258,99.144,98.989,99.252,99.275,67.471,99.584,99.774,67.483,67.799,66.289,67.483,67.471,67.799,67.857,99.863,66.741,66.741,66.741,66.741,66.741,65.790,67.402,67.390,67.390,67.390,67.390,67.390,67.390,67.402,67.402,67.402,67.502,98.799,98.799,,99.798,99.132,98.942,99.263,99.179,71.676,68.135,99.120,98.529,67.185,67.169,100.000,64.270,67.205,67.110,67.110,99.575,98.381,62.881,57.042,62.707,72.349,63.092,60.283,62.221,66.358,97.006,98.059,98.641,98.953,57.771,57.847,65.192,65.192,75.021,64.199,98.675,97.996,98.204,98.257,96.994,98.090,61.952,67.445,67.962,99.044,64.854,98.787,53.304,67.937,61.448,98.567,36.344,61.445,64.517,68.262,64.316,66.169,82.463,75.244,67.202,67.725,53.973,53.973,53.973,51.718,98.753,98.728,98.704,97.799,98.155,78.305,69.751,69.751,69.751,69.751,69.751,69.751,69.751,69.751,69.751,69.751,69.751,69.751,69.751,98.704,69.739,69.192,67.846,69.465,72.725,74.532,98.301,98.926,98.895,98.715,98.753,99.195,98.651,80.410,98.848,61.192,61.397,61.390,62.221,61.317,61.179,60.948,65.137,63.092,54.015,54.015,54.015,54.124,54.124,60.386,60.429,63.068,63.452,14.376,69.751,69.751,69.751,69.751,69.751,69.751
NODE_98_length_14580_cov_111.8 - cas_IIIA,44.491,99.309,99.431,99.360,99.208,99.375,99.372,99.264,99.119,99.376,99.398,67.641,99.576,99.688,67.652,67.982,66.639,67.652,67.641,67.971,68.004,99.947,64.888,64.888,64.888,64.888,64.888,63.732,67.543,67.532,67.532,67.532,67.532,67.532,67.532,67.532,67.532,67.532,67.747,98.885,98.885,99.798,,99.130,98.963,99.253,99.197,73.026,68.232,99.275,98.729,67.722,67.906,99.972,59.666,67.690,67.663,67.663,99.628,98.470,64.075,58.539,64.230,72.084,64.262,61.475,62.180,66.358,97.006,98.028,98.610,98.995,57.771,57.847,65.192,65.192,75.021,64.199,98.675,97.996,98.204,98.257,96.994,98.059,61.827,67.445,67.962,99.173,65.688,98.874,54.156,67.919,61.508,98.531,36.375,61.496,64.455,68.262,64.274,66.169,82.410,75.244,67.190,68.026,55.100,55.100,55.100,51.677,98.841,98.796,98.773,97.799,98.155,78.321,69.793,69.793,69.793,69.793,69.793,69.793,69.793,69.793,69.793,69.793,69.793,69.793,69.793,98.773,69.782,69.277,67.868,69.450,72.470,74.532,98.270,99.014,98.895,98.715,98.842,99.125,98.651,80.410,98.930,61.241,61.444,61.438,62.129,61.369,61.247,60.998,66.030,64.262,55.139,55.139,55.139,55.071,55.071,61.922,61.607,64.283,64.251,15.747,69.793,69.793,69.793,69.793,69.793,69.793
NODE_253_length_12202_cov_341.5 - cas_IIIA,44.403,99.152,99.141,99.096,99.264,98.907,99.184,98.907,98.628,98.908,98.886,67.455,99.231,99.219,67.466,67.806,66.444,67.466,67.455,67.795,67.828,99.226,64.718,64.718,64.718,64.718,64.718,63.540,67.422,67.412,67.412,67.412,67.412,67.412,67.412,67.412,67.412,67.412,67.670,99.130,99.130,99.132,99.130,,99.342,99.264,99.186,73.367,68.188,98.985,98.867,67.594,67.754,99.392,59.549,67.582,67.528,67.528,99.410,98.699,64.075,58.556,64.230,71.975,64.262,61.424,62.136,66.177,97.177,98.090,98.919,99.393,57.923,57.998,64.918,64.918,74.851,63.873,98.486,97.996,98.033,98.112,96.994,98.121,61.952,67.219,67.763,99.138,65.610,99.119,54.016,67.826,61.329,99.068,36.312,61.342,64.363,68.057,64.082,65.977,82.687,74.869,67.106,67.951,55.056,55.056,55.056,51.650,99.176,99.108,99.086,97.987,98.501,78.430,69.627,69.627,69.627,69.627,69.627,69.627,69.627,69.627,69.627,69.627,69.627,69.627,69.627,99.086,69.616,69.092,67.628,69.252,72.318,74.298,98.455,98.729,98.856,99.439,99.020,99.405,99.140,80.769,99.020,61.111,61.336,61.330,62.086,61.250,61.077,60.947,65.999,64.262,55.096,55.096,55.096,55.104,55.104,61.880,61.557,64.283,64.251,15.725,69.627,69.627,69.627,69.627,69.627,69.627
NODE_318_length_12640_cov_31.7 - cas_IIIA,44.485,98.997,98.997,98.933,99.097,98.874,99.147,98.863,98.628,98.842,98.842,67.437,99.019,99.030,67.437,67.722,66.393,67.437,67.437,67.744,67.766,98.945,64.643,64.643,64.643,64.643,64.643,63.493,67.360,67.349,67.349,67.349,67.349,67.349,67.349,67.349,67.349,67.349,67.597,98.930,98.930,98.942,98.963,99.342,,99.208,99.052,73.486,68.038,98.852,98.756,67.551,67.662,99.088,59.402,67.474,67.367,67.367,99.317,98.469,64.033,58.542,64.230,72.030,64.220,61.411,62.246,66.151,96.920,97.936,98.764,99.100,57.998,58.074,65.009,65.100,75.107,63.710,98.675,98.096,98.375,98.548,97.395,97.843,61.842,67.164,67.729,98.927,65.662,98.919,53.950,67.820,61.427,99.104,36.291,61.453,64.248,68.023,64.026,65.977,82.536,75.319,67.050,67.827,55.018,55.018,55.018,51.615,98.875,98.907,98.885,97.736,98.231,78.175,69.664,69.664,69.664,69.664,69.664,69.664,69.664,69.664,69.664,69.664,69.664,69.664,69.664,98.885,69.653,69.170,67.744,69.317,72.426,74.579,98.146,98.577,98.737,99.873,98.987,99.213,99.190,80.786,98.808,61.193,61.408,61.401,62.192,61.321,61.181,61.019,65.999,64.220,55.058,55.058,55.058,55.054,55.054,61.880,61.544,64.241,64.251,15.714,69.664,69.664,69.664,69.664,69.664,69.664
NODE_31_length_49890_cov_73.4 - cas_IIIA,44.442,99.186,99.152,98.996,99.331,99.097,99.234,99.164,98.896,99.064,99.086,67.547,99.476,99.253,67.558,67.876,66.518,67.558,67.547,67.865,67.898,99.244,64.778,64.778,64.778,64.778,64.778,63.607,67.492,67.481,67.481,67.481,67.481,67.481,67.481,67.481,67.481,67.481,67.729,98.952,98.952,99.263,99.253,99.264,99.208,,99.520,73.148,68.170,98.952,98.673,67.679,67.906,99.364,59.549,67.582,67.555,67.555,99.317,98.575,64.117,58.609,64.334,72.084,64.304,61.462,62.158,66.229,97.263,98.213,98.703,99.205,57.847,57.923,65.009,65.009,74.936,63.873,98.770,97.996,98.289,98.548,97.194,98.367,61.905,67.299,67.869,99.085,65.714,98.941,54.069,67.870,61.407,98.889,36.324,61.435,64.341,68.167,64.194,66.015,82.753,75.094,67.170,67.951,55.090,55.090,55.090,51.636,98.919,98.874,98.851,97.862,98.231,78.492,69.775,69.775,69.775,69.775,69.775,69.775,69.775,69.775,69.775,69.775,69.775,69.775,69.775,98.851,69.764,69.257,67.832,69.410,72.448,74.438,98.610,98.598,98.934,99.149,98.942,99.545,99.005,80.632,98.986,61.189,61.404,61.397,62.107,61.328,61.201,60.968,66.030,64.304,55.130,55.130,55.130,55.051,55.051,61.964,61.594,64.325,64.209,15.752,69.775,69.775,69.775,69.775,69.775,69.775
NODE_941_length_11292_cov_60.4 - cas_IIIA,44.525,99.397,99.408,99.284,99.565,99.286,99.222,99.330,98.917,99.264,99.286,67.709,99.375,99.175,67.698,68.017,66.695,67.698,67.709,68.006,68.039,99.085,64.919,64.919,64.919,64.919,64.919,63.764,67.643,67.632,67.632,67.632,67.632,67.632,67.632,67.632,67.632,67.632,67.902,99.408,99.408,99.179,99.197,99.186,99.052,99.520,,73.049,68.366,99.408,99.556,67.961,68.279,99.088,59.871,67.910,67.883,67.883,99.131,99.013,64.382,58.772,64.641,72.490,64.569,61.631,62.475,66.537,98.614,99.010,99.040,99.372,58.896,58.972,65.549,65.641,76.425,64.909,99.097,98.787,98.966,99.050,99.390,98.917,61.952,67.507,67.902,99.068,66.076,99.397,54.166,67.919,61.630,99.176,36.398,61.627,64.724,68.200,64.501,66.435,82.909,75.094,67.359,68.305,55.190,55.190,55.190,51.783,99.275,99.229,99.207,99.048,99.072,78.739,69.930,69.930,69.930,69.930,69.930,69.930,69.930,69.930,69.930,69.930,69.930,69.930,69.930,99.207,69.919,69.431,68.179,69.654,72.727,75.153,99.193,98.880,99.010,98.769,99.164,99.597,98.651,80.684,99.342,61.340,61.566,61.559,62.410,61.479,61.371,61.205,66.499,64.569,55.229,55.229,55.229,55.216,55.216,62.223,61.764,64.590,64.560,15.784,69.930,69.930,69.930,69.930,69.930,69.930
NODE_788_length_6824_cov_14.7 - cas_IIIA,32.446,73.072,73.060,81.698,73.094,72.924,81.825,72.856,72.541,72.929,72.929,49.198,73.015,73.015,49.120,49.454,62.355,49.120,49.198,49.487,49.476,98.976,46.051,46.051,46.051,46.051,46.051,51.458,49.192,49.170,49.170,49.170,49.170,49.170,49.170,49.170,49.170,49.170,49.176,72.913,72.913,71.676,73.026,73.367,73.486,73.148,73.049,,49.498,72.913,98.914,67.377,67.384,99.142,59.549,67.446,67.334,67.334,99.410,98.563,63.644,58.095,63.745,72.070,63.835,61.023,62.290,66.229,97.092,97.936,98.703,50.653,58.150,58.226,65.009,65.100,75.107,63.873,98.675,98.196,98.204,98.402,97.295,97.905,61.702,42.390,34.852,98.994,65.496,72.902,39.253,36.894,39.931,99.068,15.687,42.903,64.239,34.275,58.298,66.054,52.085,75.319,47.247,67.786,41.577,41.577,41.577,34.945,72.918,72.890,72.868,97.925,98.424,95.348,51.353,51.353,51.353,51.353,51.353,51.353,51.353,51.353,51.353,51.353,51.353,51.353,51.353,72.856,51.353,57.287,61.852,44.392,72.469,74.579,98.208,89.242,98.856,74.842,72.825,58.828,66.352,40.935,72.918,45.508,45.743,45.683,62.481,45.665,51.078,61.186,65.550,63.835,41.666,41.666,41.666,41.498,41.498,61.389,61.158,63.857,63.951,14.455,51.353,51.353,51.353,51.353,51.353,51.353
